disease,date,count
weight-gain-questions,2014-08,7
weight-loss-questions,2014-08,6
weight-questions,2014-08,14
wheat-questions,2014-08,2
whooping-cough-questions,2014-08,3
wine-questions,2014-08,3
wisdom-tooth-questions,2014-08,5
workout-questions,2014-08,7
worm-questions,2014-08,9
wound-questions,2014-08,12
wrist-questions,2014-08,2
x-ray-questions,2014-08,5
yeast-infection-questions,2014-08,8
abdominal-obesity-questions,2014-09,2
abdominal-pain-questions,2014-09,3
abortion-questions,2014-09,2
abscess-questions,2014-09,2
acne-questions,2014-09,3
adrenal-gland-questions,2014-09,3
aids-questions,2014-09,2
alcoholic-beverage-questions,2014-09,3
alcoholism-questions,2014-09,2
allergic-reaction-questions,2014-09,3
allergy-questions,2014-09,6
almond-questions,2014-09,2
ammonia-questions,2014-09,2
amoxicillin-questions,2014-09,2
anal-fissure-questions,2014-09,2
anemia-questions,2014-09,2
ankle-questions,2014-09,7
antibiotic-questions,2014-09,27
anus-questions,2014-09,3
anxiety-questions,2014-09,14
appendix-questions,2014-09,2
armpit-questions,2014-09,5
arm-questions,2014-09,23
artery-questions,2014-09,4
arthritis-questions,2014-09,2
aspirin-questions,2014-09,4
asthma-questions,2014-09,2
attention-deficit-hyperactivity-disorder-questions,2014-09,2
b12-questions,2014-09,2
baby-questions,2014-09,14
back-pain-questions,2014-09,10
bacterium-questions,2014-09,12
bad-breath-questions,2014-09,2
belch-questions,2014-09,3
belly-button-questions,2014-09,2
benign-prostatic-hyperplasia-questions,2014-09,2
big-toe-questions,2014-09,2
biopsy-questions,2014-09,2
birth-control-pill-questions,2014-09,14
birth-control-questions,2014-09,44
birth-questions,2014-09,4
bladder-questions,2014-09,2
bladder-spasm-questions,2014-09,2
blister-questions,2014-09,8
bloating-questions,2014-09,9
blood-clot-questions,2014-09,10
blood-pressure-questions,2014-09,8
blood-sugar-questions,2014-09,4
boil-questions,2014-09,4
bone-spurs-questions,2014-09,4
bowel-movement-questions,2014-09,9
brain-questions,2014-09,8
breast-biopsy-questions,2014-09,2
breastfeed-questions,2014-09,2
breast-questions,2014-09,20
bronchitis-questions,2014-09,6
bruise-questions,2014-09,20
bunion-questions,2014-09,2
burn-questions,2014-09,9
buttocks-questions,2014-09,4
calcium-questions,2014-09,2
cancer-questions,2014-09,19
canker-sore-questions,2014-09,2
carpal-tunnel-syndrome-questions,2014-09,2
castor-oil-questions,2014-09,3
cataract-surgery-questions,2014-09,3
cat-scan-questions,2014-09,2
cats-questions,2014-09,11
cellulitis-questions,2014-09,2
cereal-questions,2014-09,2
cervical-disk-questions,2014-09,2
chemotherapy-questions,2014-09,3
chest-questions,2014-09,12
chigger-questions,2014-09,2
chlamydia-questions,2014-09,2
chronic-obstructive-pulmonary-disease-questions,2014-09,2
chronic-pain-questions,2014-09,3
circumcision-questions,2014-09,3
cirrhosis-questions,2014-09,2
ck-questions,2014-09,2
clavicle-questions,2014-09,2
clitoris-questions,2014-09,2
cocaine-questions,2014-09,4
coconut-oil-questions,2014-09,2
coffee-questions,2014-09,2
coldness-questions,2014-09,5
cold-questions,2014-09,7
colonoscopy-questions,2014-09,4
colon-questions,2014-09,6
concentration-questions,2014-09,2
conception-questions,2014-09,2
condom-questions,2014-09,25
confusion-questions,2014-09,9
congestive-heart-failure-questions,2014-09,4
constipation-questions,2014-09,7
corn-oil-questions,2014-09,2
corpulence-questions,2014-09,3
cortisone-questions,2014-09,4
cough-questions,2014-09,10
cramps-questions,2014-09,14
crying-questions,2014-09,8
delayed-ejaculation-questions,2014-09,2
dementia-questions,2014-09,4
depo-provera-questions,2014-09,5
depression-questions,2014-09,7
detached-retina-questions,2014-09,2
deviated-septum-questions,2014-09,2
diabetes-questions,2014-09,2
dialysis-questions,2014-09,2
diaper-rash-questions,2014-09,3
diarrhea-questions,2014-09,4
diverticulitis-questions,2014-09,2
diverticulosis-questions,2014-09,2
dizziness-questions,2014-09,20
dog-questions,2014-09,6
drinking-questions,2014-09,37
drug-questions,2014-09,8
drug-test-questions,2014-09,6
ear-infection-questions,2014-09,3
ears-questions,2014-09,21
ectopic-pregnancy-questions,2014-09,2
ejaculation-questions,2014-09,26
electric-shock-questions,2014-09,2
electrocution-questions,2014-09,2
endoscopy-questions,2014-09,2
epididymitis-questions,2014-09,2
epidural-questions,2014-09,2
erectile-dysfunction-questions,2014-09,4
erection-questions,2014-09,8
estrogen-questions,2014-09,5
exercise-questions,2014-09,12
exercise-stress-test-questions,2014-09,2
exposure-questions,2014-09,4
eyes-questions,2014-09,16
family-questions,2014-09,6
fatigue-questions,2014-09,2
fatty-liver-disease-questions,2014-09,2
fear-questions,2014-09,7
feeding-questions,2014-09,8
fertility-questions,2014-09,5
fever-questions,2014-09,2
fiber-questions,2014-09,4
fingernail-questions,2014-09,3
finger-questions,2014-09,21
flaxseed-questions,2014-09,2
flu-questions,2014-09,12
food-poisoning-questions,2014-09,2
food-questions,2014-09,25
foot-questions,2014-09,17
foreskin-questions,2014-09,7
forgetfulness-questions,2014-09,4
gasoline-questions,2014-09,1
genital-herpes-questions,2014-09,2
genitalia-questions,2014-09,4
gestational-diabetes-questions,2014-09,2
glaucoma-questions,2014-09,2
gout-questions,2014-09,2
graft-questions,2014-09,2
grapefruit-questions,2014-09,5
grief-questions,2014-09,2
hair-questions,2014-09,17
hallucination-questions,2014-09,2
hand-foot-and-mouth-disease-questions,2014-09,2
hand-questions,2014-09,15
headache-questions,2014-09,10
head-questions,2014-09,26
healing-questions,2014-09,17
health-insurance,2014-09,2
hearing-loss-questions,2014-09,4
heart-attack-questions,2014-09,4
heart-questions,2014-09,19
height-questions,2014-09,2
hemorrhoid-questions,2014-09,5
hepatitis-questions,2014-09,2
hernia-questions,2014-09,5
herniated-disk-questions,2014-09,2
herpes-questions,2014-09,9
hip-replacement,2014-09,2
hives-questions,2014-09,2
hiv-questions,2014-09,4
hormone-imbalance-questions,2014-09,2
hormone-questions,2014-09,6
hot-flash-questions,2014-09,2
hunger-questions,2014-09,6
hydrocodone-questions,2014-09,2
hydrocortisone-questions,2014-09,5
hypoventilation-questions,2014-09,3
hysterectomy-questions,2014-09,5
immune-system-questions,2014-09,4
incontinence-questions,2014-09,2
indigestion-questions,2014-09,4
infant-questions,2014-09,8
inflammation-questions,2014-09,4
infusion-questions,2014-09,2
injury-questions,2014-09,6
insulin-questions,2014-09,6
insurance-questions,2014-09,6
intestine-questions,2014-09,5
irregularity-questions,2014-09,9
itch-questions,2014-09,19
jaw-questions,2014-09,4
juice-questions,2014-09,5
kidney-failure-questions,2014-09,2
kidney-questions,2014-09,4
kidney-stone-questions,2014-09,2
knee-pain-questions,2014-09,1
knee-questions,2014-09,13
leg-questions,2014-09,32
lemon-questions,2014-09,2
lens-questions,2014-09,3
libido-questions,2014-09,2
lice-questions,2014-09,2
lightheadedness-questions,2014-09,2
lithium-questions,2014-09,4
liver-questions,2014-09,9
long-term-effect-questions,2014-09,2
low-carb-diet-questions,2014-09,2
lump-questions,2014-09,11
lung-cancer-questions,2014-09,6
lung-questions,2014-09,9
lymph-node-questions,2014-09,4
lymphoma-questions,2014-09,2
magnetic-resonance-imaging-questions,2014-09,2
mammogram-questions,2014-09,3
marijuana-questions,2014-09,2
massage-questions,2014-09,4
masturbation-questions,2014-09,7
meal-questions,2014-09,6
medicaid,2014-09,2
melatonin-questions,2014-09,2
memory-loss-questions,2014-09,4
menopause-questions,2014-09,10
menstrual-questions,2014-09,7
migraine-questions,2014-09,4
milk-questions,2014-09,4
mint-questions,2014-09,2
miscarriage-questions,2014-09,6
mite-questions,2014-09,3
mole-questions,2014-09,2
morning-after-pill-questions,2014-09,2
morning-sickness-questions,2014-09,2
mouth-questions,2014-09,16
movement-questions,2014-09,28
mucus-questions,2014-09,2
multiple-sclerosis-questions,2014-09,4
multivitamin-questions,2014-09,2
muscle-questions,2014-09,16
myasthenia-gravis-questions,2014-09,2
nail-questions,2014-09,5
narcotic-questions,2014-09,2
nasal-spray-questions,2014-09,2
nausea-questions,2014-09,16
nebulization-questions,2014-09,2
neck-questions,2014-09,5
nerve-questions,2014-09,4
nervousness-questions,2014-09,5
neuropathy-questions,2014-09,2
niacin-questions,2014-09,2
nipple-questions,2014-09,11
nose-questions,2014-09,4
numbness-questions,2014-09,2
obesity-questions,2014-09,2
oil-questions,2014-09,7
olive-questions,2014-09,2
oral-cancer-questions,2014-09,3
orange-questions,2014-09,2
orchiectomy-questions,2014-09,3
orgasm-questions,2014-09,6
ovary-questions,2014-09,5
over-the-counter-questions,2014-09,2
ovulation-questions,2014-09,15
oxygen-questions,2014-09,2
painful-ovulation-questions,2014-09,4
pain-management-questions,2014-09,2
pain-questions,2014-09,145
paranoid-behavior-questions,2014-09,2
pea-questions,2014-09,3
pelvic-exam-questions,2014-09,2
penis-questions,2014-09,60
peppermint-oil-questions,2014-09,2
perimenopause-questions,2014-09,4
period-questions,2014-09,156
pharyngitis-questions,2014-09,2
piercing-questions,2014-09,2
pink-eye-questions,2014-09,2
pneumonia-questions,2014-09,4
poisoning-questions,2014-09,2
polycystic-ovarian-syndrome-questions,2014-09,2
pore-questions,2014-09,3
potassium-questions,2014-09,3
pregnancy-questions,2014-09,117
pregnancy-test-questions,2014-09,30
pressure-questions,2014-09,8
prostate-specific-antigen-test-questions,2014-09,2
psoriasis-questions,2014-09,2
puffiness-questions,2014-09,2
pulse-questions,2014-09,2
puncture-wound-questions,2014-09,2
pupil-questions,2014-09,2
radiation-sickness-questions,2014-09,2
rash-questions,2014-09,15
razor-burn-questions,2014-09,4
rectum-questions,2014-09,8
resection-questions,2014-09,2
sadness-questions,2014-09,5
salivary-gland-questions,2014-09,2
salpingectomy-questions,2014-09,2
salt-questions,2014-09,4
scar-questions,2014-09,2
schizophrenia-questions,2014-09,2
scrotum-questions,2014-09,5
seafood-questions,2014-09,2
seizure-questions,2014-09,6
sexual-intercourse-questions,2014-09,36
sexually-transmitted-disease-questions,2014-09,5
shaving-questions,2014-09,4
shingles-questions,2014-09,6
shin-questions,2014-09,2
shock-questions,2014-09,2
short-stature-questions,2014-09,6
shoulder-blade-questions,2014-09,2
shoulder-questions,2014-09,6
sinus-infection-questions,2014-09,4
sinus-questions,2014-09,2
skin-questions,2014-09,21
skull-questions,2014-09,2
sleepiness-questions,2014-09,1
smell-questions,2014-09,4
smoking-questions,2014-09,9
sore-questions,2014-09,3
sore-throat-questions,2014-09,4
soy-milk-questions,2014-09,2
soy-questions,2014-09,2
spaghetti-questions,2014-09,2
spasm-questions,2014-09,2
sperm-questions,2014-09,8
spinal-injury-questions,2014-09,2
splinter-questions,2014-09,2
spotting-questions,2014-09,33
stent-questions,2014-09,2
sternum-questions,2014-09,2
steroid-questions,2014-09,4
sting-questions,2014-09,8
stitches-questions,2014-09,5
stomach-questions,2014-09,26
stress-questions,2014-09,9
stroke-questions,2014-09,2
stuffy-nose-questions,2014-09,5
sunburn-questions,2014-09,2
supplement-questions,2014-09,4
surgery-questions,2014-09,21
swallow-questions,2014-09,7
sweating-questions,2014-09,16
swelling-questions,2014-09,24
syphilis-questions,2014-09,2
syrup-questions,2014-09,2
tampon-questions,2014-09,9
tattoo-questions,2014-09,3
tea-questions,2014-09,1
temperature-questions,2014-09,2
tenderness-questions,2014-09,7
tendon-questions,2014-09,2
testicle-questions,2014-09,10
testicular-cancer-questions,2014-09,3
testicular-torsion-questions,2014-09,9
testosterone-questions,2014-09,2
thigh-questions,2014-09,6
third-trimester-questions,2014-09,2
throat-questions,2014-09,8
thrush-questions,2014-09,2
thyroid-questions,2014-09,7
tick-questions,2014-09,2
tightness-questions,2014-09,7
tinnitus-questions,2014-09,2
toe-questions,2014-09,3
tongue-questions,2014-09,2
tonsillitis-questions,2014-09,2
tonsil-questions,2014-09,4
tooth-questions,2014-09,9
transvaginal-ultrasound-questions,2014-09,2
trauma-questions,2014-09,2
travel-questions,2014-09,2
tremor-questions,2014-09,2
trichomoniasis-questions,2014-09,2
tubal-ligation-questions,2014-09,2
type-1-diabetes-questions,2014-09,3
type-2-diabetes-questions,2014-09,11
ultrasound-questions,2014-09,6
urinary-tract-questions,2014-09,3
urination-questions,2014-09,13
urodynamic-test-questions,2014-09,2
uterine-cancer-questions,2014-09,2
uterus-questions,2014-09,4
vaginal-discharge-questions,2014-09,4
vaginal-yeast-infection-questions,2014-09,2
vagina-questions,2014-09,36
vasectomy-questions,2014-09,2
vein-questions,2014-09,4
vinegar-questions,2014-09,7
virus-questions,2014-09,7
vision-questions,2014-09,67
vitamin-questions,2014-09,9
vomit-questions,2014-09,8
waist-questions,2014-09,4
walking-questions,2014-09,25
wart-questions,2014-09,2
weight-gain-questions,2014-09,2
weight-loss-pill-questions,2014-09,2
weight-loss-questions,2014-09,6
weight-questions,2014-09,21
wine-questions,2014-09,2
wisdom-tooth-questions,2014-09,4
workout-questions,2014-09,4
wound-questions,2014-09,7
wrist-pain-questions,2014-09,2
wrist-questions,2014-09,4
yeast-infection-questions,2014-09,17
yeast-questions,2014-09,6
abdominal-pain-questions,2014-10,2
ablation-questions,2014-10,2
abortion-questions,2014-10,4
abscess-questions,2014-10,2
acupuncture-questions,2014-10,2
addiction-questions,2014-10,6
adolescent-questions,2014-10,2
aggression-questions,2014-10,4
alcoholism-questions,2014-10,2
allergic-reaction-questions,2014-10,2
allergy-questions,2014-10,8
almond-questions,2014-10,2
amoxicillin-questions,2014-10,2
anesthesia-questions,2014-10,2
anger-questions,2014-10,8
ankle-questions,2014-10,14
antibiotic-questions,2014-10,25
antidepressant-questions,2014-10,2
anus-questions,2014-10,10
anxiety-questions,2014-10,5
appendectomy-questions,2014-10,2
appendix-questions,2014-10,2
armpit-questions,2014-10,2
arm-questions,2014-10,8
artery-questions,2014-10,5
arthritis-questions,2014-10,5
b12-questions,2014-10,2
baby-questions,2014-10,32
back-pain-questions,2014-10,10
bacterial-vaginosis-questions,2014-10,3
bacterium-questions,2014-10,4
beta-blocker-questions,2014-10,2
big-toe-questions,2014-10,4
biopsy-questions,2014-10,2
birth-control-pill-questions,2014-10,29
birth-control-questions,2014-10,44
birth-questions,2014-10,6
bladder-cancer-questions,2014-10,2
bladder-questions,2014-10,2
bladder-stone-questions,2014-10,2
blister-questions,2014-10,4
bloating-questions,2014-10,12
blood-clot-questions,2014-10,6
blood-donation-questions,2014-10,2
blood-pressure-questions,2014-10,22
blood-sugar-questions,2014-10,2
blood-test-questions,2014-10,11
blood-thinner-questions,2014-10,4
bowel-movement-questions,2014-10,6
brain-questions,2014-10,4
breast-cancer-questions,2014-10,2
breastfeed-questions,2014-10,4
breast-questions,2014-10,16
broken-arm-questions,2014-10,2
broken-bone-questions,2014-10,2
broken-finger-questions,2014-10,2
broken-shoulder-questions,2014-10,2
broken-tooth-questions,2014-10,2
bronchitis-questions,2014-10,7
bruise-questions,2014-10,5
bulging-disc-questions,2014-10,2
bulimia-nervosa-questions,2014-10,2
burn-questions,2014-10,25
bursitis-questions,2014-10,2
buttocks-questions,2014-10,2
calf-questions,2014-10,3
calorie-questions,2014-10,4
cancer-questions,2014-10,8
carpal-tunnel-syndrome-questions,2014-10,2
cat-scan-questions,2014-10,2
cats-questions,2014-10,2
cavity-questions,2014-10,2
cellulitis-questions,2014-10,2
cereal-questions,2014-10,2
cervix-questions,2014-10,2
chemotherapy-questions,2014-10,2
chest-questions,2014-10,19
chlamydia-questions,2014-10,4
cholesterol-questions,2014-10,4
circulation-questions,2014-10,3
circumcision-questions,2014-10,2
clitoris-questions,2014-10,8
coconut-oil-questions,2014-10,2
coffee-questions,2014-10,4
coldness-questions,2014-10,16
cold-questions,2014-10,4
cold-sore-questions,2014-10,2
colon-cancer-questions,2014-10,2
colon-questions,2014-10,2
colorado-questions,2014-10,2
conception-questions,2014-10,11
concussion-questions,2014-10,3
condom-questions,2014-10,33
constipation-questions,2014-10,2
corpulence-questions,2014-10,2
cortisone-questions,2014-10,2
cough-questions,2014-10,10
cramps-questions,2014-10,22
cyst-questions,2014-10,4
dark-chocolate-questions,2014-10,2
degenerative-disc-disease-questions,2014-10,2
dehydration-questions,2014-10,4
dementia-questions,2014-10,2
depression-questions,2014-10,10
diabetes-questions,2014-10,14
diabetic-coma-questions,2014-10,2
diarrhea-questions,2014-10,4
diet-questions,2014-10,21
dislocation-questions,2014-10,2
disorientation-questions,2014-10,2
dizziness-questions,2014-10,8
dog-questions,2014-10,6
drainage-questions,2014-10,7
drinking-questions,2014-10,43
drug-questions,2014-10,12
drug-test-questions,2014-10,6
dry-skin-questions,2014-10,4
ear-infection-questions,2014-10,2
ears-questions,2014-10,18
eating-disorder-questions,2014-10,2
ebola-hemorrhagic-fever-questions,2014-10,2
egg-yolks-questions,2014-10,2
ejaculation-questions,2014-10,23
electroencephalogram-questions,2014-10,2
emergency-room-questions,2014-10,4
epidural-questions,2014-10,3
epilepsy-questions,2014-10,2
erectile-dysfunction-questions,2014-10,11
erection-questions,2014-10,17
exercise-questions,2014-10,18
